cliente_id,produto_id,decisao_em,cliente_patrimonio,cliente_perfil,perfil_calculado,horizonte_anos,tolerancia_perda,num_posicoes,pct_rf,pct_rv,pct_fundos,pct_previdencia,pct_estruturados,pct_cambio,top_emissor_pct,emissor_alvo_match,produto_categoria,produto_risco,produto_rentabilidade_ano,produto_perfil_minimo,produto_taxa_admin,produto_tributacao,produto_liquidez_meses,aprovado
synth-cli-0054,rf-pub-1,2026-04-01,598207.47,ARROJADO,ARROJADO,12,35.4,2,0.4347,0.3366,0.0,0.0,0.0,0.0,0.4347,0,RENDA_FIXA,3,12.55,MODERADO,0.0,INCENTIVADO,36.0,1
synth-cli-0054,fundo-mm-3,2026-03-27,598207.47,ARROJADO,ARROJADO,12,35.4,2,0.4347,0.3366,0.0,0.0,0.0,0.0,0.4347,0,FUNDOS,4,16.33,ARROJADO,1.5,TRIBUTADO,1.093,0
synth-cli-0054,rv-btlg11,2026-01-08,598207.47,ARROJADO,ARROJADO,12,35.4,2,0.4347,0.3366,0.0,0.0,0.0,0.0,0.4347,0,RENDA_VARIAVEL,3,11.31,MODERADO,0.0,ISENTO,0.067,0
synth-cli-0054,rf-cdb-1,2026-01-26,598207.47,ARROJADO,ARROJADO,12,35.4,2,0.4347,0.3366,0.0,0.0,0.0,0.0,0.4347,1,RENDA_FIXA,1,11.46,CONSERVADOR,0.0,TRIBUTADO,0.056,1
synth-cli-0054,rv-ivvb11,2026-01-14,598207.47,ARROJADO,ARROJADO,12,35.4,2,0.4347,0.3366,0.0,0.0,0.0,0.0,0.4347,0,RENDA_VARIAVEL,4,17.47,ARROJADO,0.0,ISENTO,0.067,1
synth-cli-0054,firf-0,2026-03-11,598207.47,ARROJADO,ARROJADO,12,35.4,2,0.4347,0.3366,0.0,0.0,0.0,0.0,0.4347,0,FUNDOS,2,12.61,CONSERVADOR,0.86,TRIBUTADO,1.0,0
synth-cli-0055,rv-ivvb11,2026-05-12,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_VARIAVEL,4,17.47,ARROJADO,0.0,ISENTO,0.067,0
synth-cli-0055,rf-pub-1,2026-02-14,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_FIXA,3,12.55,MODERADO,0.0,INCENTIVADO,36.0,0
synth-cli-0055,rv-bpac11,2026-05-16,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_VARIAVEL,4,19.32,ARROJADO,0.0,ISENTO,0.067,0
synth-cli-0055,cambio-0,2026-01-23,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,CAMBIO,4,11.55,ARROJADO,1.87,TRIBUTADO,1.0,1
synth-cli-0055,firf-1,2026-05-06,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,FUNDOS,2,12.07,CONSERVADOR,0.99,TRIBUTADO,1.0,0
synth-cli-0055,fundo-mm-1,2026-01-20,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,FUNDOS,4,15.74,ARROJADO,1.01,TRIBUTADO,1.806,0
synth-cli-0055,fundo-mm-2,2026-04-22,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,FUNDOS,3,15.29,MODERADO,1.51,TRIBUTADO,1.155,0
synth-cli-0055,rf-cdb-3,2026-02-11,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_FIXA,1,13.62,CONSERVADOR,0.0,TRIBUTADO,0.042,0
synth-cli-0055,rf-pub-2,2026-03-28,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_FIXA,3,13.26,MODERADO,0.0,INCENTIVADO,36.0,0
synth-cli-0055,coe-0,2026-01-11,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,ESTRUTURADOS,5,19.22,ARROJADO,0.0,TRIBUTADO,36.0,0
synth-cli-0055,rv-knri11,2026-05-15,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_VARIAVEL,3,11.32,MODERADO,0.0,ISENTO,0.067,0
synth-cli-0055,fundo-mm-0,2026-02-17,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,FUNDOS,3,14.68,MODERADO,1.33,TRIBUTADO,1.589,0
synth-cli-0055,rf-isento-2,2026-01-08,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_FIXA,1,11.97,CONSERVADOR,0.0,ISENTO,24.0,0
synth-cli-0055,rf-pub-0,2026-02-24,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_FIXA,1,6.5,CONSERVADOR,0.0,TRIBUTADO,0.033,1
synth-cli-0055,rf-cdb-0,2026-02-20,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_FIXA,1,12.74,CONSERVADOR,0.0,TRIBUTADO,0.036,1
synth-cli-0055,prev-1,2026-02-12,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,PREVIDENCIA,3,10.58,MODERADO,0.86,INCENTIVADO,0.167,0
synth-cli-0055,firf-2,2026-02-05,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,FUNDOS,2,11.76,CONSERVADOR,0.78,TRIBUTADO,1.0,0
synth-cli-0055,prev-2,2026-01-08,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,PREVIDENCIA,2,10.47,MODERADO,0.87,INCENTIVADO,0.167,0
synth-cli-0055,firf-0,2026-05-15,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,FUNDOS,2,12.61,CONSERVADOR,0.86,TRIBUTADO,1.0,0
synth-cli-0055,rv-itsa4,2026-03-05,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_VARIAVEL,4,15.45,ARROJADO,0.0,TRIBUTADO,0.067,0
synth-cli-0055,cambio-1,2026-01-17,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,CAMBIO,4,10.47,ARROJADO,1.77,TRIBUTADO,1.0,0
synth-cli-0055,rv-btlg11,2026-04-21,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_VARIAVEL,3,11.31,MODERADO,0.0,ISENTO,0.067,0
synth-cli-0055,fundo-mm-3,2026-01-08,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,FUNDOS,4,16.33,ARROJADO,1.5,TRIBUTADO,1.093,0
synth-cli-0055,rf-cdb-1,2026-05-02,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,0,RENDA_FIXA,1,11.46,CONSERVADOR,0.0,TRIBUTADO,0.056,1
synth-cli-0055,prev-0,2026-02-26,1642909.66,CONSERVADOR,CONSERVADOR,4,5.6,3,0.3268,0.0,0.111,0.3371,0.0,0.0,0.3371,1,PREVIDENCIA,2,10.09,CONSERVADOR,0.96,INCENTIVADO,0.167,0
synth-cli-0056,rv-bpac11,2026-02-03,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,RENDA_VARIAVEL,4,19.32,ARROJADO,0.0,ISENTO,0.067,0
synth-cli-0056,coe-0,2026-02-08,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,ESTRUTURADOS,5,19.22,ARROJADO,0.0,TRIBUTADO,36.0,0
synth-cli-0056,fundo-mm-1,2026-04-24,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,FUNDOS,4,15.74,ARROJADO,1.01,TRIBUTADO,1.806,1
synth-cli-0056,firf-0,2026-04-06,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,FUNDOS,2,12.61,CONSERVADOR,0.86,TRIBUTADO,1.0,1
synth-cli-0056,rf-isento-2,2026-03-10,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,RENDA_FIXA,1,11.97,CONSERVADOR,0.0,ISENTO,24.0,0
synth-cli-0056,rf-pub-0,2026-04-03,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,RENDA_FIXA,1,6.5,CONSERVADOR,0.0,TRIBUTADO,0.033,0
synth-cli-0056,fundo-mm-3,2026-03-13,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,FUNDOS,4,16.33,ARROJADO,1.5,TRIBUTADO,1.093,0
synth-cli-0056,rv-ivvb11,2026-05-24,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,RENDA_VARIAVEL,4,17.47,ARROJADO,0.0,ISENTO,0.067,1
synth-cli-0056,rf-cdb-0,2026-02-27,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,RENDA_FIXA,1,12.74,CONSERVADOR,0.0,TRIBUTADO,0.036,0
synth-cli-0056,rf-cdb-2,2026-04-28,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,RENDA_FIXA,1,13.08,CONSERVADOR,0.0,TRIBUTADO,0.101,0
synth-cli-0056,fundo-mm-4,2026-03-20,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,FUNDOS,3,12.89,MODERADO,2.27,TRIBUTADO,1.604,1
synth-cli-0056,rv-itsa4,2026-04-15,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,1,RENDA_VARIAVEL,4,15.45,ARROJADO,0.0,TRIBUTADO,0.067,1
synth-cli-0056,rf-pub-1,2026-03-13,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,RENDA_FIXA,3,12.55,MODERADO,0.0,INCENTIVADO,36.0,1
synth-cli-0056,rf-cdb-1,2026-04-07,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,RENDA_FIXA,1,11.46,CONSERVADOR,0.0,TRIBUTADO,0.056,0
synth-cli-0056,rf-cdb-4,2026-02-01,2045556.65,AGRESSIVO,AGRESSIVO,12,37.8,6,0.1449,0.2914,0.2139,0.0424,0.208,0.0512,0.2914,0,RENDA_FIXA,1,11.98,CONSERVADOR,0.0,TRIBUTADO,0.036,1
synth-cli-0057,coe-0,2026-04-10,3758273.99,ARROJADO,ARROJADO,6,38.8,3,0.0,0.0,0.59,0.1168,0.0,0.1801,0.59,0,ESTRUTURADOS,5,19.22,ARROJADO,0.0,TRIBUTADO,36.0,1
synth-cli-0057,firf-0,2026-05-03,3758273.99,ARROJADO,ARROJADO,6,38.8,3,0.0,0.0,0.59,0.1168,0.0,0.1801,0.59,0,FUNDOS,2,12.61,CONSERVADOR,0.86,TRIBUTADO,1.0,0
synth-cli-0057,rv-knri11,2026-04-19,3758273.99,ARROJADO,ARROJADO,6,38.8,3,0.0,0.0,0.59,0.1168,0.0,0.1801,0.59,0,RENDA_VARIAVEL,3,11.32,MODERADO,0.0,ISENTO,0.067,0
synth-cli-0057,coe-1,2026-04-09,3758273.99,ARROJADO,ARROJADO,6,38.8,3,0.0,0.0,0.59,0.1168,0.0,0.1801,0.59,0,ESTRUTURADOS,5,22.09,ARROJADO,0.0,TRIBUTADO,36.0,1
synth-cli-0057,fundo-mm-0,2026-04-21,3758273.99,ARROJADO,ARROJADO,6,38.8,3,0.0,0.0,0.59,0.1168,0.0,0.1801,0.59,0,FUNDOS,3,14.68,MODERADO,1.33,TRIBUTADO,1.589,1
synth-cli-0057,fundo-mm-4,2026-01-21,3758273.99,ARROJADO,ARROJADO,6,38.8,3,0.0,0.0,0.59,0.1168,0.0,0.1801,0.59,0,FUNDOS,3,12.89,MODERADO,2.27,TRIBUTADO,1.604,0
synth-cli-0057,fundo-mm-1,2026-04-24,3758273.99,ARROJADO,ARROJADO,6,38.8,3,0.0,0.0,0.59,0.1168,0.0,0.1801,0.59,1,FUNDOS,4,15.74,ARROJADO,1.01,TRIBUTADO,1.806,0
synth-cli-0057,fundo-mm-2,2026-03-21,3758273.99,ARROJADO,ARROJADO,6,38.8,3,0.0,0.0,0.59,0.1168,0.0,0.1801,0.59,0,FUNDOS,3,15.29,MODERADO,1.51,TRIBUTADO,1.155,0
synth-cli-0058,rv-btlg11,2026-02-20,3365215.17,MODERADO,CONSERVADOR,8,11.9,2,0.445,0.0,0.0,0.242,0.0,0.0,0.445,1,RENDA_VARIAVEL,3,11.31,MODERADO,0.0,ISENTO,0.067,0
synth-cli-0058,rv-itsa4,2026-02-01,3365215.17,MODERADO,CONSERVADOR,8,11.9,2,0.445,0.0,0.0,0.242,0.0,0.0,0.445,0,RENDA_VARIAVEL,4,15.45,ARROJADO,0.0,TRIBUTADO,0.067,0
synth-cli-0058,rv-ivvb11,2026-01-21,3365215.17,MODERADO,CONSERVADOR,8,11.9,2,0.445,0.0,0.0,0.242,0.0,0.0,0.445,0,RENDA_VARIAVEL,4,17.47,ARROJADO,0.0,ISENTO,0.067,0
synth-cli-0058,rf-cdb-4,2026-04-13,3365215.17,MODERADO,CONSERVADOR,8,11.9,2,0.445,0.0,0.0,0.242,0.0,0.0,0.445,0,RENDA_FIXA,1,11.98,CONSERVADOR,0.0,TRIBUTADO,0.036,0
synth-cli-0058,rf-isento-0,2026-02-14,3365215.17,MODERADO,CONSERVADOR,8,11.9,2,0.445,0.0,0.0,0.242,0.0,0.0,0.445,0,RENDA_FIXA,1,11.04,CONSERVADOR,0.0,ISENTO,24.0,1
synth-cli-0058,rv-bpac11,2026-04-09,3365215.17,MODERADO,CONSERVADOR,8,11.9,2,0.445,0.0,0.0,0.242,0.0,0.0,0.445,0,RENDA_VARIAVEL,4,19.32,ARROJADO,0.0,ISENTO,0.067,0
synth-cli-0058,fundo-mm-3,2026-05-18,3365215.17,MODERADO,CONSERVADOR,8,11.9,2,0.445,0.0,0.0,0.242,0.0,0.0,0.445,0,FUNDOS,4,16.33,ARROJADO,1.5,TRIBUTADO,1.093,0
synth-cli-0058,cambio-0,2026-04-19,3365215.17,MODERADO,CONSERVADOR,8,11.9,2,0.445,0.0,0.0,0.242,0.0,0.0,0.445,0,CAMBIO,4,11.55,ARROJADO,1.87,TRIBUTADO,1.0,0
synth-cli-0059,rv-knri11,2026-01-03,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_VARIAVEL,3,11.32,MODERADO,0.0,ISENTO,0.067,0
synth-cli-0059,fundo-mm-2,2026-03-24,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,FUNDOS,3,15.29,MODERADO,1.51,TRIBUTADO,1.155,1
synth-cli-0059,prev-0,2026-02-12,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,PREVIDENCIA,2,10.09,CONSERVADOR,0.96,INCENTIVADO,0.167,0
synth-cli-0059,cambio-1,2026-05-04,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,CAMBIO,4,10.47,ARROJADO,1.77,TRIBUTADO,1.0,0
synth-cli-0059,rf-cdb-2,2026-02-06,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_FIXA,1,13.08,CONSERVADOR,0.0,TRIBUTADO,0.101,1
synth-cli-0059,rf-cdb-3,2026-02-09,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_FIXA,1,13.62,CONSERVADOR,0.0,TRIBUTADO,0.042,0
synth-cli-0059,rv-ivvb11,2026-04-15,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_VARIAVEL,4,17.47,ARROJADO,0.0,ISENTO,0.067,0
synth-cli-0059,firf-2,2026-05-04,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,1,FUNDOS,2,11.76,CONSERVADOR,0.78,TRIBUTADO,1.0,0
synth-cli-0059,fundo-mm-0,2026-04-04,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,FUNDOS,3,14.68,MODERADO,1.33,TRIBUTADO,1.589,1
synth-cli-0059,rf-cdb-4,2026-03-01,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_FIXA,1,11.98,CONSERVADOR,0.0,TRIBUTADO,0.036,1
synth-cli-0059,rf-isento-0,2026-01-01,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_FIXA,1,11.04,CONSERVADOR,0.0,ISENTO,24.0,0
synth-cli-0059,rf-pub-1,2026-01-22,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_FIXA,3,12.55,MODERADO,0.0,INCENTIVADO,36.0,1
synth-cli-0059,fundo-mm-1,2026-05-26,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,FUNDOS,4,15.74,ARROJADO,1.01,TRIBUTADO,1.806,1
synth-cli-0059,rf-isento-1,2026-05-17,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_FIXA,1,11.3,CONSERVADOR,0.0,ISENTO,24.0,1
synth-cli-0059,rf-cdb-0,2026-04-25,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_FIXA,1,12.74,CONSERVADOR,0.0,TRIBUTADO,0.036,0
synth-cli-0059,rf-pub-0,2026-04-11,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,RENDA_FIXA,1,6.5,CONSERVADOR,0.0,TRIBUTADO,0.033,1
synth-cli-0059,cambio-0,2026-02-12,5809361.57,ARROJADO,ARROJADO,11,36.3,5,0.1754,0.304,0.3873,0.0268,0.0,0.0722,0.3873,0,CAMBIO,4,11.55,ARROJADO,1.87,TRIBUTADO,1.0,0
synth-cli-0060,fundo-mm-1,2026-04-17,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,FUNDOS,4,15.74,ARROJADO,1.01,TRIBUTADO,1.806,0
synth-cli-0060,rv-bpac11,2026-02-01,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_VARIAVEL,4,19.32,ARROJADO,0.0,ISENTO,0.067,0
synth-cli-0060,rf-cdb-1,2026-03-01,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_FIXA,1,11.46,CONSERVADOR,0.0,TRIBUTADO,0.056,0
synth-cli-0060,fundo-mm-0,2026-01-26,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,FUNDOS,3,14.68,MODERADO,1.33,TRIBUTADO,1.589,0
synth-cli-0060,rf-isento-2,2026-04-13,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_FIXA,1,11.97,CONSERVADOR,0.0,ISENTO,24.0,1
synth-cli-0060,prev-1,2026-01-12,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,PREVIDENCIA,3,10.58,MODERADO,0.86,INCENTIVADO,0.167,0
synth-cli-0060,rf-cdb-3,2026-04-22,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_FIXA,1,13.62,CONSERVADOR,0.0,TRIBUTADO,0.042,0
synth-cli-0060,rf-cdb-0,2026-03-20,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_FIXA,1,12.74,CONSERVADOR,0.0,TRIBUTADO,0.036,0
synth-cli-0060,fundo-mm-3,2026-02-28,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,FUNDOS,4,16.33,ARROJADO,1.5,TRIBUTADO,1.093,0
synth-cli-0060,cambio-1,2026-05-26,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,CAMBIO,4,10.47,ARROJADO,1.77,TRIBUTADO,1.0,0
synth-cli-0060,rf-cdb-4,2026-05-02,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_FIXA,1,11.98,CONSERVADOR,0.0,TRIBUTADO,0.036,0
synth-cli-0060,rv-knri11,2026-01-10,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_VARIAVEL,3,11.32,MODERADO,0.0,ISENTO,0.067,0
synth-cli-0060,prev-0,2026-05-28,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,PREVIDENCIA,2,10.09,CONSERVADOR,0.96,INCENTIVADO,0.167,0
synth-cli-0060,firf-0,2026-04-04,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,FUNDOS,2,12.61,CONSERVADOR,0.86,TRIBUTADO,1.0,0
synth-cli-0060,rf-isento-0,2026-05-08,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,1,RENDA_FIXA,1,11.04,CONSERVADOR,0.0,ISENTO,24.0,0
synth-cli-0060,rf-pub-2,2026-02-25,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_FIXA,3,13.26,MODERADO,0.0,INCENTIVADO,36.0,0
synth-cli-0060,rf-pub-0,2026-01-06,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_FIXA,1,6.5,CONSERVADOR,0.0,TRIBUTADO,0.033,1
synth-cli-0060,fundo-mm-4,2026-03-13,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,FUNDOS,3,12.89,MODERADO,2.27,TRIBUTADO,1.604,0
synth-cli-0060,rf-isento-1,2026-02-24,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,RENDA_FIXA,1,11.3,CONSERVADOR,0.0,ISENTO,24.0,0
synth-cli-0060,prev-2,2026-04-22,869692.73,CONSERVADOR,CONSERVADOR,2,3.9,3,0.5836,0.0,0.0681,0.2041,0.0,0.0,0.5836,0,PREVIDENCIA,2,10.47,MODERADO,0.87,INCENTIVADO,0.167,0
synth-cli-0061,rv-itsa4,2026-05-03,6693323.21,CONSERVADOR,CONSERVADOR,4,7.6,3,0.4715,0.0,0.0995,0.2594,0.0,0.0,0.4715,0,RENDA_VARIAVEL,4,15.45,ARROJADO,0.0,TRIBUTADO,0.067,0
synth-cli-0061,rf-cdb-4,2026-04-21,6693323.21,CONSERVADOR,CONSERVADOR,4,7.6,3,0.4715,0.0,0.0995,0.2594,0.0,0.0,0.4715,0,RENDA_FIXA,1,11.98,CONSERVADOR,0.0,TRIBUTADO,0.036,0
synth-cli-0061,firf-1,2026-05-28,6693323.21,CONSERVADOR,CONSERVADOR,4,7.6,3,0.4715,0.0,0.0995,0.2594,0.0,0.0,0.4715,0,FUNDOS,2,12.07,CONSERVADOR,0.99,TRIBUTADO,1.0,0
synth-cli-0061,rv-ivvb11,2026-02-08,6693323.21,CONSERVADOR,CONSERVADOR,4,7.6,3,0.4715,0.0,0.0995,0.2594,0.0,0.0,0.4715,0,RENDA_VARIAVEL,4,17.47,ARROJADO,0.0,ISENTO,0.067,0
synth-cli-0061,rv-knri11,2026-03-03,6693323.21,CONSERVADOR,CONSERVADOR,4,7.6,3,0.4715,0.0,0.0995,0.2594,0.0,0.0,0.4715,0,RENDA_VARIAVEL,3,11.32,MODERADO,0.0,ISENTO,0.067,0
synth-cli-0061,fundo-mm-4,2026-03-24,6693323.21,CONSERVADOR,CONSERVADOR,4,7.6,3,0.4715,0.0,0.0995,0.2594,0.0,0.0,0.4715,0,FUNDOS,3,12.89,MODERADO,2.27,TRIBUTADO,1.604,0
synth-cli-0061,rf-cdb-2,2026-02-24,6693323.21,CONSERVADOR,CONSERVADOR,4,7.6,3,0.4715,0.0,0.0995,0.2594,0.0,0.0,0.4715,1,RENDA_FIXA,1,13.08,CONSERVADOR,0.0,TRIBUTADO,0.101,0
